Event,Date,Weight Class,Fighter 1,Fighter 2,Winner,Method,Round,Time,Event URL,Fight URL,method,Is_Title_Fight,Is_Main_Event,Fighter1_Elo_Start,Fighter2_Elo_Start,Fighter1_Elo_End,Fighter2_Elo_End
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Lightweight,Stevie Ray,Ross Pearson,Stevie Ray,S-DEC,3,5:00,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/6b5fe10e6e7d160a,DEC,False,False,1034.562851233719,1020.5241548703298,1053.9534192468147,1001.1335868572338
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Middleweight,Gegard Mousasi,Uriah Hall,Gegard Mousasi,KO/TKOPunches,1,4:37,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/b5268a0c2df32a24,KO,False,True,1106.503317367264,1011.5935618071354,1122.3387146070806,995.7581645673187
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Welterweight,Abdul Razak Alhassan,Charlie Ward,Abdul Razak Alhassan,KO/TKOPunch,1,0:53,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/bd6909a463a1de2b,KO,False,False,1000.0,1000.0,1020.6,979.4
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Bantamweight,Brett Johns,Kwan Ho Kwak,Brett Johns,U-DEC,3,5:00,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/a337e11f80a75b7d,DEC,False,False,1000.0,1000.0,1020.0,980.0
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Welterweight,Zak Cummings,Alexander Yakovlev,Zak Cummings,SUBArmbar,2,4:02,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/1b52e24d09700dd9,SUB,False,False,1035.646635423584,1000.6976113163612,1055.058648661098,981.2855980788473
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Heavyweight,Justin Ledet,Mark Godbeer,Justin Ledet,SUBRear Naked Choke,1,2:16,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/8eaa23d64c20b0f1,SUB,False,False,1020.0,1000.0,1039.2213219999621,980.7786780000379
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Women's Bantamweight,Marion Reneau,Milana Dudieva,Marion Reneau,KO/TKOElbows,3,3:03,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/7fce3efc5d2add6e,KO,False,False,996.1972669168994,999.0021624529097,1018.44940893822,976.7500204315891
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Lightweight,Kevin Lee,Magomed Mustafaev,Kevin Lee,SUBRear Naked Choke,2,4:31,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/dad034faf3d62cb9,SUB,False,False,1076.6539929039025,1044.2693617539658,1096.4322885061667,1024.4910661517015
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Flyweight,Kyoji Horiguchi,Ali Bagautinov,Kyoji Horiguchi,U-DEC,3,5:00,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/ad0bac98558900af,DEC,False,False,1058.0874312594483,1021.4778293066232,1075.799709798983,1003.7655507670886
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Middleweight,Jack Marshman,Magnus Cedenblad,Jack Marshman,KO/TKOPunch,2,3:40,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/f1afa75c8d492550,KO,False,False,1000.0,1060.2201761639249,1026.7024786775467,1033.5176974863782
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Featherweight,Artem Lobov,Teruto Ishihara,Artem Lobov,U-DEC,3,5:00,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/e4795ab9bdd6fb38,DEC,False,False,971.2482838604298,1031.6277429897725,995.4694835661743,1007.406543284028
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Heavyweight,Alexander Volkov,Timothy Johnson,Alexander Volkov,S-DEC,3,5:00,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/689116759885e4a5,DEC,False,False,1000.0,1022.6128090625075,1021.6232869060177,1000.9895221564898
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Women's Strawweight,Amanda Cooper,Anna Elmose,Amanda Cooper,U-DEC,3,5:00,http://ufcstats.com/event-details/6810d8d2dd557cf9,http://ufcstats.com/fight-details/24411c5356903d11,DEC,False,False,966.01,980.7669157355194,986.9454743464821,959.8314413890373
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Light Heavyweight,Tyson Pedro,Khalil Rountree Jr.,Tyson Pedro,SUBRear Naked Choke,1,4:07,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/d1c519260c0ddf3a,SUB,False,False,1000.0,967.0,1018.240650171893,948.759349828107
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Middleweight,Robert Whittaker,Derek Brunson,Robert Whittaker,KO/TKOKick,1,4:07,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/6d04fbef6b8e4551,KO,False,True,1116.327627536496,1111.378515797502,1138.998040700426,1088.708102633572
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Lightweight,Andrew Holbrook,Jake Matthews,Andrew Holbrook,S-DEC,3,5:00,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/0d33d43bee65d98f,DEC,False,False,1000.1549215890062,1044.3101276520445,1023.4393162463639,1021.0257329946868
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Welterweight,Omari Akhmedov,Kyle Noke,Omari Akhmedov,U-DEC,3,5:00,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/450760216f5643ca,DEC,False,False,996.1321879625635,998.8039239660035,1016.5041245719254,978.4319873566416
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Lightweight,Alexander Volkanovski,Yusuke Kasuya,Alexander Volkanovski,KO/TKOPunches,2,2:06,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/2cab927474cb6e62,KO,False,False,1000.0,981.3377386003424,1020.5609997312038,960.7767388691386
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Women's Strawweight,Danielle Taylor,Seo Hee Ham,Danielle Taylor,S-DEC,3,5:00,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/314aea77cd24210f,DEC,False,False,981.5213304696395,979.9992013546386,1001.352103232956,960.168428591322
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Featherweight,Marlon Vera,Guangyou Ning,Marlon Vera,U-DEC,3,5:00,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/2e209dc450b7ebe3,DEC,False,False,978.7984685406446,1021.7918008809092,1001.906854305702,998.6834151158519
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Lightweight,Damien Brown,Jon Tuck,Damien Brown,S-DEC,3,5:00,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/64bc223daa594bcc,DEC,False,False,1001.7812745031459,1000.1216725159866,1021.730256774662,980.1726902444705
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Welterweight,Jonathan Meunier,Richard Walsh,Jonathan Meunier,U-DEC,3,5:00,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/2c0a58ef0324e18b,DEC,False,False,981.1584394987551,981.5243837831035,1001.1650531063407,961.517770175518
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Flyweight,Ben Nguyen,Geane Herrera,Ben Nguyen,U-DEC,3,5:00,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/291d91378a96d1e8,DEC,False,False,1018.7936833129736,984.7967217806331,1036.4939652074495,967.0964398861571
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Featherweight,Jason Knight,Dan Hooker,Jason Knight,U-DEC,3,5:00,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/4f60a7e7b848bc6d,DEC,False,False,1002.2919568589349,1020.2907669818196,1023.5866003382104,998.9961235025442
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Flyweight,Jenel Lausa,Yao Zhikui,Jenel Lausa,U-DEC,3,5:00,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/0da0dc2c7eb29f58,DEC,False,False,1000.0,982.0534600960825,1018.7421343607988,963.3113257352837
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Middleweight,Daniel Kelly,Chris Camozzi,Daniel Kelly,U-DEC,3,5:00,http://ufcstats.com/event-details/73e09f837f3b5ecc,http://ufcstats.com/fight-details/71854cfe738d6ee1,DEC,False,False,1057.4289239402272,1013.9766475034621,1074.6680236557186,996.7375477879706
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Light Heavyweight,Jared Cannonier,Ion Cutelaba,Jared Cannonier,U-DEC,3,5:00,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/9cad47cdd6351e50,DEC,False,False,1003.2927963227681,1002.1214490523944,1023.1763086606196,982.2379367145429
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Flyweight,Demetrious Johnson,Tim Elliott,Demetrious Johnson,U-DEC,5,5:00,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/02822c35ffef5a50,DEC,True,True,1398.2272274509412,964.3011194914241,1413.1511961841138,949.3771507582514
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Women's Bantamweight,Sara McMann,Alexis Davis,Sara McMann,SUBArm Triangle,2,2:52,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/a716172939767cab,SUB,False,False,992.2195693941562,1035.2674781624912,1017.6898865147881,1009.7971610418593
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Flyweight,Joseph Benavidez,Henry Cejudo,Joseph Benavidez,S-DEC,3,5:00,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/5e1370a92ce8abb0,DEC,False,False,1114.5125731377411,1044.6472366215621,1130.1895115461168,1028.9702982131864
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Flyweight,Brandon Moreno,Ryan Benoit,Brandon Moreno,S-DEC,3,5:00,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/36830f6eb3c847f5,DEC,False,False,1027.1664892476676,1008.8188969194191,1045.9073587536318,990.0780274134551
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Welterweight,Jorge Masvidal,Jake Ellenberger,Jorge Masvidal,KO/TKOPunches,1,4:05,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/27ff7028ec8c2161,KO,False,False,1057.2440372956808,1055.507300290892,1078.131595930196,1034.6197416563768
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Bantamweight,Rob Font,Matt Schnell,Rob Font,KO/TKOPunch,1,3:47,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/63b35df1276b3d64,KO,False,False,1023.8113673135912,1000.0,1042.7732855863765,981.0380817272148
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Lightweight,Dong Hyun Ma,Brendan O'Reilly,Dong Hyun Ma,U-DEC,3,5:00,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/c5d48ca7c22f857e,DEC,False,False,957.8284244814288,982.6954658836719,979.4638535628724,961.0600368022283
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Women's Strawweight,Jamie Moyle,Kailin Curran,Jamie Moyle,U-DEC,3,5:00,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/5ae45d20a60dc109,DEC,False,False,1000.0,960.9446103876163,1017.2692801953424,943.6753301922739
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Middleweight,Anthony Smith,Elvis Mutapcic,Anthony Smith,KO/TKOElbow,2,3:27,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/163fbb2185730846,KO,False,False,983.2159902480405,971.3793993687989,1004.2296786707569,950.3657109460825
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Light Heavyweight,Devin Clark,Josh Stansbury,Devin Clark,U-DEC,3,5:00,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/fe132ef2ab8ae9d2,DEC,False,False,977.9634716572627,1020.0,1000.9187921778023,997.0446794794605
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Featherweight,Ryan Hall,Gray Maynard,Ryan Hall,U-DEC,3,5:00,http://ufcstats.com/event-details/bd4389b71fdc0ce2,http://ufcstats.com/fight-details/019983faebec6d64,DEC,False,False,1033.0,1040.6486282935498,1054.0154227924563,1019.6332055010935
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Heavyweight,Derrick Lewis,Shamil Abdurakhimov,Derrick Lewis,KO/TKOPunches,4,3:42,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/cb1e57b5f8c92922,KO,False,True,1090.82550982956,1018.5386142959047,1109.365015425042,999.9991087004225
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Heavyweight,Francis Ngannou,Anthony Hamilton,Francis Ngannou,SUBKimura,1,1:57,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/0769ab47fcf0bf6b,SUB,False,False,1060.0980406290935,1002.6156124953993,1076.7869944657755,985.9266586587172
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Light Heavyweight,Corey Anderson,Sean O'Connell,Corey Anderson,KO/TKOPunches,2,2:36,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/14e7bb7a9d49450d,KO,False,False,1056.9552430724743,966.7224500114671,1072.5358721986595,951.141820885282
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Light Heavyweight,Gian Villante,Saparbeg Safarov,Gian Villante,KO/TKOPunches,2,2:54,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/25cd989ac5569629,KO,False,False,1006.5895544134037,1000.0,1028.1012361776375,978.4883182357663
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Women's Strawweight,Justine Kish,Ashley Yoder,Justine Kish,U-DEC,3,5:00,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/9555d8941df4a998,DEC,False,False,1018.5052622394231,1000.0,1037.2658143222277,981.2394479171953
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Welterweight,Randy Brown,Brian Camozzi,Randy Brown,KO/TKOKnee,2,1:25,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/02e3699be1d8daa2,KO,False,False,1021.5509876642553,1000.0,1041.9657280032584,979.5852596609969
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Middleweight,Gerald Meerschaert,Joseph Gigliotti,Gerald Meerschaert,SUBAnaconda Choke,1,4:12,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/85feac6924abb35b,SUB,False,False,1000.0,980.681355739811,1019.2057789944766,961.4755767453344
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Middleweight,Andrew Sanchez,Trevor Smith,Andrew Sanchez,U-DEC,3,5:00,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/0b26d635106aea1c,DEC,False,False,1033.0,1029.4493010912756,1052.767251948251,1009.6820491430248
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Featherweight,Shane Burgos,Tiago dos Santos e Silva,Shane Burgos,U-DEC,3,5:00,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/4bf0be780f2d09be,DEC,False,False,1000.0,1015.106575648263,1021.0811723313387,994.0254033169242
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Lightweight,Marc Diakiese,Frankie Perez,Marc Diakiese,U-DEC,3,5:00,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/a71febed166b7d42,DEC,False,False,1019.2090976598851,1000.6576947967694,1037.9252652947346,981.94152716192
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Middleweight,Ryan Janes,Keith Berish,Ryan Janes,U-DEC,3,5:00,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/770312f3ca8506b6,DEC,False,False,1000.0,990.0,1019.2951777534096,970.7048222465904
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Women's Strawweight,Juliana Lima,JJ Aldrich,Juliana Lima,U-DEC,3,5:00,http://ufcstats.com/event-details/7139cd2ae4bf6a29,http://ufcstats.com/fight-details/87b6c507a7684ec2,DEC,False,False,999.8479581739031,1000.0,1019.858231488015,979.9897266858882
UFC 206: Holloway vs. Pettis,2016-12-10,Featherweight,Max Holloway,Anthony Pettis,Max Holloway,KO/TKOPunches,3,4:50,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/977a758d869f9e7a,KO,True,True,1171.489926278918,1085.1421382528574,1197.764053360532,1058.8680111712433
UFC 206: Holloway vs. Pettis,2016-12-10,Welterweight,Donald Cerrone,Matt Brown,Donald Cerrone,KO/TKOKick,3,0:34,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/96404a3b32791c8d,KO,False,False,1219.8471987620346,1065.0281204146731,1231.8565095346494,1053.0188096420584
UFC 206: Holloway vs. Pettis,2016-12-10,Featherweight,Cub Swanson,Dooho Choi,Cub Swanson,U-DEC,3,5:00,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/5f0aa841c21f7d30,DEC,False,False,1102.1251700628204,1062.1819421898292,1119.6576241831845,1044.6494880694652
UFC 206: Holloway vs. Pettis,2016-12-10,Middleweight,Kelvin Gastelum,Tim Kennedy,Kelvin Gastelum,KO/TKOPunches,3,2:45,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/07b98dbf5d2c62a2,KO,False,False,1110.5482523433386,1052.788906927682,1128.6217841014889,1034.7153751695319
UFC 206: Holloway vs. Pettis,2016-12-10,Welterweight,Emil Meek,Jordan Mein,Emil Meek,U-DEC,3,5:00,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/761a215d51a0442e,DEC,False,False,1000.0,1032.0979740621626,1022.3558771803696,1009.742096881793
UFC 206: Holloway vs. Pettis,2016-12-10,Flyweight,Dustin Ortiz,Zach Makovsky,Dustin Ortiz,S-DEC,3,5:00,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/d573e571d8349b5d,DEC,False,False,999.8578277125116,1002.383565050701,1020.1535542798005,982.0878384834122
UFC 206: Holloway vs. Pettis,2016-12-10,Lightweight,Olivier Aubin-Mercier,Drew Dober,Olivier Aubin-Mercier,SUBRear Naked Choke,2,2:57,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/04f27a78e4ffce47,SUB,False,False,1030.5507982674355,1000.293353573298,1050.1945669565046,980.649584884229
UFC 206: Holloway vs. Pettis,2016-12-10,Women's Strawweight,Viviane Pereira,Valerie Letourneau,Viviane Pereira,S-DEC,3,5:00,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/ca9804845b010845,DEC,False,False,1000.0,995.0375220726581,1019.8009581165448,975.2365639561133
UFC 206: Holloway vs. Pettis,2016-12-10,Bantamweight,Matthew Lopez,Mitch Gagnon,Matthew Lopez,U-DEC,3,5:00,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/b121f30d7fc9ea6c,DEC,False,False,981.9975752239411,1041.5298545132043,1006.2518553310103,1017.2755744061351
UFC 206: Holloway vs. Pettis,2016-12-10,Lightweight,Lando Vannata,John Makdessi,Lando Vannata,KO/TKOKick,1,1:40,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/071d488ec8ccf254,KO,False,False,988.8019858378175,1033.973518238705,1012.8054298897749,1009.9700741867476
UFC 206: Holloway vs. Pettis,2016-12-10,Lightweight,Rustam Khabilov,Jason Saggo,Rustam Khabilov,U-DEC,3,5:00,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/8b983e834df0c6c4,DEC,False,False,1083.2237985740508,1039.2255306937889,1100.4093232101832,1022.0400060576565
UFC 206: Holloway vs. Pettis,2016-12-10,Light Heavyweight,Misha Cirkunov,Nikita Krylov,Misha Cirkunov,SUBGuillotine Choke,1,4:38,http://ufcstats.com/event-details/6e3282d57d2467a0,http://ufcstats.com/fight-details/0af90a49f0ca1879,SUB,False,False,1060.0957788357284,1084.8072448836322,1082.5657777746987,1062.3372459446618
UFC on FOX: VanZant vs. Waterson,2016-12-17,Light Heavyweight,Paul Craig,Henrique da Silva,Paul Craig,SUBArmbar,2,1:59,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/01f396a7372dc8ff,SUB,False,False,1000.0,1043.8936016576133,1025.498080766086,1018.3955208915271
UFC on FOX: VanZant vs. Waterson,2016-12-17,Women's Strawweight,Michelle Waterson-Gomez,Paige VanZant,Michelle Waterson-Gomez,SUBRear Naked Choke,1,3:21,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/5840527835a8ffb2,SUB,False,True,1020.4592000187299,1051.6263536598476,1045.819734101686,1026.2658195768915
UFC on FOX: VanZant vs. Waterson,2016-12-17,Welterweight,Mickey Gall,Sage Northcutt,Mickey Gall,SUBRear Naked Choke,2,1:40,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/23bc29f1b6baacad,SUB,False,False,1039.7804087710633,1032.6952321535223,1061.4132708119319,1011.0623701126538
UFC on FOX: VanZant vs. Waterson,2016-12-17,Bantamweight,Urijah Faber,Brad Pickett,Urijah Faber,U-DEC,3,5:00,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/2cdf841a057d9039,DEC,False,False,1040.7308550247944,968.1230177483261,1056.0214854937415,952.8323872793791
UFC on FOX: VanZant vs. Waterson,2016-12-17,Welterweight,Alan Jouban,Mike Perry,Alan Jouban,U-DEC,3,5:00,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/473b9b56cdaedba3,DEC,False,False,1058.0605667045252,1045.539479596607,1077.363359237094,1026.236687064038
UFC on FOX: VanZant vs. Waterson,2016-12-17,Featherweight,Mizuto Hirota,Cole Miller,Mizuto Hirota,U-DEC,3,5:00,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/4b35edc671de861f,DEC,False,False,952.6640685025507,1000.0213368404147,976.1816767809221,976.5037285620433
UFC on FOX: VanZant vs. Waterson,2016-12-17,Welterweight,Alex Morono,James Moontasri,Alex Morono,U-DEC,3,5:00,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/30f6cf4253b13b76,DEC,False,False,1023.6870372913148,988.6657476450582,1041.3282194199894,971.0245655163836
UFC on FOX: VanZant vs. Waterson,2016-12-17,Lightweight,Josh Emmett,Scott Holtzman,Josh Emmett,U-DEC,3,5:00,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/7979888b1fb5eb39,DEC,False,False,1021.5530813097383,1014.380681888309,1041.1196657866435,994.8140974114037
UFC on FOX: VanZant vs. Waterson,2016-12-17,Women's Bantamweight,Leslie Smith,Irene Aldana,Leslie Smith,U-DEC,3,5:00,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/d77ace7aadb2383e,DEC,False,False,976.9565572211809,1000.0,998.5267982689088,978.4297589522721
UFC on FOX: VanZant vs. Waterson,2016-12-17,Bantamweight,Eddie Wineland,Takeya Mizugaki,Eddie Wineland,KO/TKOPunches,1,3:04,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/ca6d4239726931f9,KO,False,False,996.19925017004,1043.4719496547175,1020.4587475963284,1019.2124522284291
UFC on FOX: VanZant vs. Waterson,2016-12-17,Flyweight,Hector Sandoval,Fredy Serrano,Hector Sandoval,U-DEC,3,5:00,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/88c712be47805d63,DEC,False,False,982.0236289641567,1017.091420835629,1004.5711480882737,994.543901711512
UFC on FOX: VanZant vs. Waterson,2016-12-17,Welterweight,Colby Covington,Bryan Barberena,Colby Covington,U-DEC,3,5:00,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/677588ea237aa5c0,DEC,False,False,1079.8635778072146,1055.2469973274715,1098.360043468288,1036.750531666398
UFC on FOX: VanZant vs. Waterson,2016-12-17,Welterweight,Sultan Aliev,Bojan Velickovic,Sultan Aliev,S-DEC,3,5:00,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/fight-details/1ca4274019680d23,DEC,False,False,980.5251866097703,1009.8,1002.5966000166925,987.7285865930778
UFC 207: Nunes vs. Rousey,2016-12-30,Women's Bantamweight,Amanda Nunes,Ronda Rousey,Amanda Nunes,KO/TKOPunches,1,0:48,http://ufcstats.com/event-details/4b2390cfaceb91d8,http://ufcstats.com/fight-details/0aad210fbaa1db6c,KO,True,True,1104.7864255620652,1167.1413440734273,1146.0599072479076,1125.8678623875849
UFC 207: Nunes vs. Rousey,2016-12-30,Bantamweight,Cody Garbrandt,Dominick Cruz,Cody Garbrandt,U-DEC,5,5:00,http://ufcstats.com/event-details/4b2390cfaceb91d8,http://ufcstats.com/fight-details/25e6b11e1cf45b83,DEC,True,False,1105.1142427185491,1161.250786167231,1144.474886499891,1121.8901423858888
UFC 207: Nunes vs. Rousey,2016-12-30,Bantamweight,TJ Dillashaw,John Lineker,TJ Dillashaw,U-DEC,3,5:00,http://ufcstats.com/event-details/4b2390cfaceb91d8,http://ufcstats.com/fight-details/7f663d67422c1b24,DEC,False,False,1145.1995410728293,1142.246856437354,1165.3572522794084,1122.0891452307749
UFC 207: Nunes vs. Rousey,2016-12-30,Welterweight,Dong Hyun Kim,Tarec Saffiedine,Dong Hyun Kim,S-DEC,3,5:00,http://ufcstats.com/event-details/4b2390cfaceb91d8,http://ufcstats.com/fight-details/3d07a533feca7458,DEC,False,False,1133.9301338260361,1016.3252152449285,1146.6852880379522,1003.5700610330123
UFC 207: Nunes vs. Rousey,2016-12-30,Flyweight,Ray Borg,Louis Smolka,Ray Borg,U-DEC,3,5:00,http://ufcstats.com/event-details/4b2390cfaceb91d8,http://ufcstats.com/fight-details/ab847a4cf397d7d5,DEC,False,False,1021.4459654408348,1060.9309734320789,1044.4427553880519,1037.934183484862
UFC 207: Nunes vs. Rousey,2016-12-30,Welterweight,Neil Magny,Johny Hendricks,Neil Magny,U-DEC,3,5:00,http://ufcstats.com/event-details/4b2390cfaceb91d8,http://ufcstats.com/fight-details/abf0f8234f6be37e,DEC,False,False,1118.5611829703053,1112.0726542115058,1138.8365299561572,1091.7973072256539
